post_query,message_channel_name,channel_title,post_id,telegram_post_id,message_user_id,date,text,post_validation_status,post_url,caption,message_views_count,message_forwards,message_reactions,message_reply_to,forward_from,message_entities,message_has_photo,message_has_video,message_has_document,post_author,message_edit_date,message_media_group_id
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8060,1165008179,-1001165008179,2026-02-14T20:00:15Z,**Celular de Vorcaro: fundo 'dono do Tayayá' repassou R$ 35 milhões a Toffoli**  Mensagem de WhatsApp de ex-banqueiro Daniel Vorcaro com cunhado cita os repasses milionários. Clique para saber mais  🔗 https://revistaoeste.com/mundo/celular-de-vorcaro-fundo-dono-do-tayaya-repassou-r-35-milhoes-a-toffoli/,FLAGGED,https://t.me/revistaoesteoficial/8060,,4044,12,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=86, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=47, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=20, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥰'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤯'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A4FFED0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A4FCB10>]",TRUE,FALSE,FALSE,,2026-02-14T20:01:13Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8061,1165008179,-1001165008179,2026-02-14T22:00:10Z,**Toffoli suspeita de articulação de Lula em envio de dossiê ao STF**  Desconfiança envolve reunião do presidente com Paulo Gonet e incidente na Operação Lava Jato  🔗 https://revistaoeste.com/politica/toffoli-suspeita-de-articulacao-de-lula-em-envio-de-dossie-ao-stf/,FLAGGED,https://t.me/revistaoesteoficial/8061,,3462,14,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=133, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=47, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=17, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=9, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=4, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3A4FF750>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3A4FF490>]",TRUE,FALSE,FALSE,,2026-02-14T22:00:47Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2174,1433610808,-1001433610808,2026-02-09T10:15:36Z,Dívida de 17 estados com a União será corrigida apenas pela inflação  👉  Leia aqui: https://glo.bo/cecyhyn,FLAGGED,https://t.me/oglobojornal/2174,,811,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3948B610>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2175,1433610808,-1001433610808,2026-02-09T10:17:27Z,"Expansão do Comando Vermelho em Paraty afeta moradores, comércio e pontos turísticos  👉 Leia aqui: https://glo.bo/4ua0q7c",FLAGGED,https://t.me/oglobojornal/2175,,803,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3948AAD0>],TRUE,FALSE,FALSE,,2026-02-09T10:38:51Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2176,1433610808,-1001433610808,2026-02-09T10:17:48Z,Pancreatite: tudo o que se sabe até agora sobre as mortes suspeitas da doença associada ao uso de canetas emagrecedoras  👉 Leia aqui: https://glo.bo/15mxn3p,FLAGGED,https://t.me/oglobojornal/2176,,822,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39290B50>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2177,1433610808,-1001433610808,2026-02-09T10:18:43Z,"Conheça a Redação do GLOBO: vídeo mostra os espaços, as pessoas e a rotina do jornal  👉 Leia aqui: https://glo.bo/5o3q9bs",FLAGGED,https://t.me/oglobojornal/2177,,924,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D392A62D0>],TRUE,FALSE,FALSE,,2026-02-09T10:19:47Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2179,1433610808,-1001433610808,2026-02-09T10:19:26Z,"GIAN AMATO | Presidente eleito de Portugal, socialista António Seguro precisa combater ataques a imigrantes  👉  Leia aqui: https://glo.bo/j4ugkql",FLAGGED,https://t.me/oglobojornal/2179,,843,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💯'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D392A4110>],TRUE,FALSE,FALSE,,2026-02-10T08:08:54Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2180,1433610808,-1001433610808,2026-02-10T10:04:10Z,"Rio em Estágio 2, com bloqueio na Niemeyer e Grajaú-Jacarepaguá; previsão é de mais chuva  👉 Leia aqui: https://glo.bo/ykf6ovp",FLAGGED,https://t.me/oglobojornal/2180,,708,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D392A6250>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2182,1433610808,-1001433610808,2026-02-10T10:05:29Z,MALU GASPAR | Risco de cassação de senador bolsonarista mobiliza cúpula do Congresso  👉 Leia aqui: https://glo.bo/4ievabo,FLAGGED,https://t.me/oglobojornal/2182,,705,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3A493A10>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2183,1433610808,-1001433610808,2026-02-10T10:06:02Z,"Estagnado', Brasil repete pior posição em índice de corrupção da Transparência Internacional: 'Impunidade generalizada'  👉  Leia aqui: https://glo.bo/vxtmrp4",FLAGGED,https://t.me/oglobojornal/2183,,651,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3A4932D0>],TRUE,FALSE,FALSE,,2026-02-10T12:24:29Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2184,1433610808,-1001433610808,2026-02-10T10:06:26Z,Jeffrey Epstein: o que se sabe sobre escândalo que causou crise política e atingiu elites na Europa e nos EUA  👉 Leia aqui: https://glo.bo/cx9kyhy,FLAGGED,https://t.me/oglobojornal/2184,,870,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39288710>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2185,1433610808,-1001433610808,2026-02-10T10:07:51Z,Neurologista revela qual é o horário ideal para acordar quando não se tem que trabalhar ou estudar  👉 Leia aqui: https://glo.bo/uhyc2yl,FLAGGED,https://t.me/oglobojornal/2185,,843,2,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3935EC50>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2186,1433610808,-1001433610808,2026-02-11T10:58:49Z,"Novos cargos e 'penduricalhos': em 9 meses, Poderes ampliaram gasto com pessoal em R$ 33 bi  👉 Leia aqui: https://glo.bo/o5pu7b1",FLAGGED,https://t.me/oglobojornal/2186,,807,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3935D590>],TRUE,FALSE,FALSE,,2026-02-11T10:59:04Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2187,1433610808,-1001433610808,2026-02-11T10:59:13Z,Tiroteio em escola de ensino médio no Canadá deixa ao menos 9 mortos  👉 Leia aqui: https://glo.bo/41q01pf,FLAGGED,https://t.me/oglobojornal/2187,,704,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3935D7D0>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2188,1433610808,-1001433610808,2026-02-11T10:59:40Z,"Kombucha, sementes de chia e caldo de ossos: quão eficazes são os alimentos 'virais' para a saúde intestinal  👉 Leia aqui: https://glo.bo/lb4972e",FLAGGED,https://t.me/oglobojornal/2188,,648,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3925FCD0>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2189,1433610808,-1001433610808,2026-02-11T11:00:35Z,Chuva no Rio: saiba como se proteger na rua dos riscos causados pelos temporais  👉 Leia aqui: http://glo.bo/b1qrbnk,FLAGGED,https://t.me/oglobojornal/2189,,767,0,"MessageReactions(results=[], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D394001D0>],TRUE,FALSE,FALSE,,2026-02-12T11:29:25Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2190,1433610808,-1001433610808,2026-02-11T11:00:51Z,GIAN AMATO | Imigração de Portugal cria obstáculo nos pedidos de autorização de residência  ➡️ Leia aqui: https://glo.bo/c0h6fkb,FLAGGED,https://t.me/oglobojornal/2190,,810,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39401C50>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2191,1433610808,-1001433610808,2026-02-12T11:24:49Z,"***LAURO JARDIM |*** Toffoli recebeu dinheiro da Maridt, da qual seria sócio; o que falta ele esclarecer  ➡️ Leia aqui: https://glo.bo/or1y1i8",FLAGGED,https://t.me/oglobojornal/2191,,713,3,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39403150>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39401D90>]",TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2192,1433610808,-1001433610808,2026-02-12T11:25:23Z,MALU GASPAR | Master: PF investiga suspeita de vazamento da ordem de prisão de Vorcaro  Leia mais em 👉 http://glo.bo/4av8okq,FLAGGED,https://t.me/oglobojornal/2192,,811,3,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39402DD0>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2193,1433610808,-1001433610808,2026-02-12T11:25:48Z,Vai chover ou fazer sol no carnaval? Veja a previsão para as principais capitais da folia a partir desta quinta-feira  ➡️ Leia aqui: https://glo.bo/cc0fm3e,FLAGGED,https://t.me/oglobojornal/2193,,740,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39401390>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2194,1433610808,-1001433610808,2026-02-12T11:26:11Z,Vai viajar para o exterior e quer saber se dólar vai cair mais? Analistas apontam a melhor hora de comprar  ➡️ Leia aqui: https://glo.bo/tzo472m,FLAGGED,https://t.me/oglobojornal/2194,,877,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39401F50>],TRUE,FALSE,FALSE,,2026-02-16T12:28:21Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2195,1433610808,-1001433610808,2026-02-12T11:29:21Z,Roubo de R$ 5 milhões e sequestro de avião: quem é o chefe do PCC solto por desembargador  👉 Leia aqui: https://glo.bo/au5ekov,FLAGGED,https://t.me/oglobojornal/2195,,1108,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39369550>],TRUE,FALSE,FALSE,,2026-02-12T13:27:37Z,
canal:brasildefato,brasildefato,Brasil de Fato,2395,1241620931,-1001241620931,2026-02-09T15:38:55Z,"📣 BdF em: Tudo que você precisa saber que saiu nos últimos dias! 🚩  👏🏽 Socialista António Seguro derrota extrema direita e é eleito presidente de Portugal → https://bit.ly/4qotBlM  👀 Quem é Jeffrey Epstein e qual a relação dele com o Brasil? → https://bit.ly/4r10lCK  🗣️ Casal Chomsky afirma que desconhecia crimes de Epstein ao reconhecer gravidade do caso → https://bit.ly/46EvRyh  ❌ Democratas e republicanos repudiam vídeo racista sobre Obama e a esposa postado por Trump: ‘Repugnante’ → https://bit.ly/46CPSoX  🤑 Dino mira supersalários e quer o fim do ‘império dos penduricalhos’; entenda → https://bit.ly/3ZSXxvw  🌳 Depois de 64 anos, área onde surgiu as Ligas Camponesas na Paraíba é regularizada; assentados homenageiam Elizabeth Teixeira → https://bit.ly/3O87lPJ  📣 O que está em jogo é a democracia do país, aponta Lula em discurso sobre as eleições de 2026 → https://bit.ly/4a6t4QR  🤔 STF decide a partir de sexta se Lei da Anistia pode ser aplicada a casos de desaparecidos políticos → https://bit.ly/3O59HPt  🫠 Vitória conservadora no Japão: primeira-ministra garante ampla maioria no Parlamento em eleição antecipada → https://bit.ly/45Tot1M  🏍️ Projeto que regula trabalho por aplicativo pede antecedentes criminais e não atende demandas dos entregadores → https://bit.ly/4tqaLO3  🙌🏽 Após mobilizações, governo federal suspende dragagem no Rio Tapajós → https://bit.ly/46Gs6IH  💲 Ibama multa Petrobras em R$ 2,5 milhões por vazamento na Foz do Amazonas → https://bit.ly/3ZtaRGX  Quer receber notícias do Brasil de Fato no seu Telegram?  Inscreva-se em nosso canal 📲 http://bit.ly/4nZ5Vno",FLAGGED,https://t.me/brasildefato/2395,,173,1,,,,"[<telethon.tl.types.MessageEntityUrl object at 0x0000021D39388F10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389810>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389450>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938BF90>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A1D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A650>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393880D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39388D50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B390>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B3D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39388CD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389FD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A710>]",TRUE,FALSE,FALSE,,,
canal:brasildefato,brasildefato,Brasil de Fato,2396,1241620931,-1001241620931,2026-02-10T14:35:19Z,"**📣 BdF em: Tudo que você precisa saber que saiu ontem (9)! 🚩**  🎶 Apresentação histórica de Bad Bunny no Super Bowl exalta cultura latina, reafirma América como continente e irrita Trump → https://bit.ly/3MxSkX0  💉 Sem Tarcísio e acompanhado de ministros paulistas, Lula visita Butantan e inicia vacinação com primeiro imunizante nacional contra a dengue → https://bit.ly/3O47lAq   🗣️ ‘Não se pode estrangular um povo assim’: presidenta do México reitera apoio a Cuba em meio à pressão dos EUA → https://bit.ly/4raF6ia  ✊🏽 Hugo Motta pauta fim da 6×1 na Comissão de Constituição e Justiça e acelera discussão → https://bit.ly/400BaEy  👀 Questionado em encontro empresarial, Edinho Silva diz que debate sobre a escala 6x1 cabe ao Congresso → https://bit.ly/4ckInql  🤐 Caso Epstein: premiê britânico descarta renúncia e ex-cúmplice de financista fica em silêncio durante depoimento → https://bit.ly/45WbPPJ  🤑 Partido Liberal apresenta ação no STF contra aumento da tributação dos mais ricos → https://bit.ly/46EWT8G  😠 ‘Nunes está privilegiando um modelo de Carnaval centrado no lucro e na privatização’ afirma vereadora do Psol → https://bit.ly/4aozfhQ  🛑 ‘Uma agressão dos EUA ao Irã é um ataque ao Brics e ao mundo multipolar’, avalia analista geopolítico → https://bit.ly/3ZodB8B  🛢️ Ativista defende nacionalização da mineração frente a crimes continuados da Vale → https://bit.ly/4qxYLHJ  Quer receber notícias do Brasil de Fato no seu Telegram?  Inscreva-se em nosso canal 📲 http://bit.ly/4nZ5Vno",FLAGGED,https://t.me/brasildefato/2396,,165,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D39388690>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389690>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938AA50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A410>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A590>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393886D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389E10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B910>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39388B10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B150>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389DD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B950>]",TRUE,FALSE,FALSE,,,
canal:brasildefato,brasildefato,Brasil de Fato,2397,1241620931,-1001241620931,2026-02-11T14:48:33Z,"**📣 BdF em: Tudo que você precisa saber que saiu ontem (10)! 🚩**  🤑 Sem preocupação com legitimidade, representante da elite apoiado pelos EUA assume o poder no Haiti → https://bit.ly/4an5a29  💃🏽 ‘Baile inesquecível’: Bad Bunny leva o decolonialismo ao Super Bowl, aponta especialista → https://bit.ly/3M5i4tQ  😵 Israel usou arma que fez ‘evaporar’ quase três mil palestinos em Gaza, aponta investigação da Al Jazeera → https://bit.ly/3OijWzT  🤡 Após avançar com conversível contra indígenas, vereador vira alvo de impeachment → https://bit.ly/3OfwW9t  ✊🏽 Brasil se recusa a ser mera reserva de minerais críticos e articula acordo inédito com a Índia → https://bit.ly/4624vlv  🛫 Estratégia de Zambelli dá errado e extradição de ex-deputada pode ser definida na quarta-feira → https://bit.ly/4koV3ys  🙌🏽 Justiça do Rio ordena que assassinos paguem indenização para Mônica Benício, viúva de Marielle Franco → https://bit.ly/4tuTaEK  📣 Pedido de eleições na Venezuela ‘não é democrático, é tumulto’, avalia professor de relações internacionais → https://bit.ly/4kDLGLx  🏳️ Deixem Cuba Viver: artistas, intelectuais e ativistas denunciam asfixia energética dos EUA como forma de ‘terrorismo’ → https://bit.ly/3ZZX1Mn  👏🏽 ‘Fim da escala 6×1 é fim da escravidão moderna’, diz deputado federal Reginaldo Lopes (PT-MG) → https://bit.ly/3OlCaAB  😮 Petro afirma ter escapado de atentado durante viagem de helicóptero → https://bit.ly/3O0XThj  🙏🏽 ‘Negar uma identidade é negar o seu passado’, defende quebradeira de coco mestra em antropologia → https://bit.ly/4ckKIl8   🚫 Possível uso de arma por Israel para ‘evaporar’ palestinos é ‘grave crime de guerra’ e exige investigação, aponta especialista → https://bit.ly/3OBOuwA  🗓️ Superior Tribunal Militar dá 10 dias para Bolsonaro entregar defesa contra perda de patente → https://bit.ly/4ackqQT  👀 Fraude do Master foi ‘negligência’ do BC de Campos Neto, não falha regulatória, avalia economista → https://bit.ly/464Rhoe  Quer receber notícias do Brasil de Fat",FLAGGED,https://t.me/brasildefato/2397,,169,1,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D3938A750>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938BAD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389C50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A5D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39389AD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393887D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A0D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A450>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938BD50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938A250>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393891D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B650>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39388F90>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938B2D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D39388DD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393899D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D3938BA10>]",TRUE,FALSE,FALSE,,,
canal:brasildefato,brasildefato,Brasil de Fato,2398,1241620931,-1001241620931,2026-02-12T14:05:36Z,"**📣 BdF em: Tudo que você precisa saber que saiu ontem (11)! 🚩**  🔍 Documentos do FBI sugerem que Trump tinha conhecimento de crimes de Epstein há 20 anos → https://bit.ly/4kvNGpa  🤝🏽 Unesp terá primeira graduação do Brasil em língua e cultura chinesas; parte do curso será na China → https://bit.ly/4qrttC9  💸 Dinheiro é jogado pela janela em operação da PF contra Rioprevidência → https://bit.ly/4bPe1w8  🗳️ Pesquisa Genial/Quaest: Lula mantém liderança em primeira pesquisa sem Tarcísio, mas Flávio Bolsonaro avança → https://bit.ly/3OBcGze  🏳️ Argentina: polícia reprime manifestação contra a reforma trabalhista neoliberal de Milei → https://bit.ly/3MEkMGP  🛢️ Estados Unidos flexibilizam sanções a petróleo e gás da Venezuela; Caracas nega envio de óleo a Israel → https://bit.ly/40aKiGF  🤑 Justiça mantém multa de R$ 95,8 milhões contra a Enel → https://bit.ly/45WRh9O  👀 Presidente do Psol-RJ denuncia envolvimento de Cláudio Castro no escândalo do Banco Master → https://bit.ly/3MqWmAy  ❌ PF pede a Fachin suspeição de Toffoli no inquérito do Banco Master → https://bit.ly/3MAYqpE  🙄 Com vetos a projetos que beneficiam policiais, Tarcísio pode desarticular base eleitoral em SP → https://bit.ly/4061kWt  ✊🏽 Democratas exigem fim de intervencionismo dos EUA na América Latina: ‘Contraponto importante’ → https://bit.ly/4tDeHLE  Quer receber notícias do Brasil de Fato no seu WhatsApp?  Inscreva-se em nosso canal 📲 http://bit.ly/3IJCl6q",FLAGGED,https://t.me/brasildefato/2398,,164,0,,,,"[<telethon.tl.types.MessageEntityBold object at 0x0000021D393B7D50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B4E50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B6C50>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B6710>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B7DD0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B46D0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B6ED0>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B5190>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B6390>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B5D10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B6D10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B6E10>, <telethon.tl.types.MessageEntityUrl object at 0x0000021D393B7750>]",TRUE,FALSE,FALSE,,,
canal:brasildefato,brasildefato,Brasil de Fato,2399,1241620931,-1001241620931,2026-02-15T17:49:08Z,"‘Sem anistia’ fez parte da festa 🎊  O presidente Lula (PT) e a primeira-dama Janja foram contagiados pelo Carnaval de Salvador ontem (14). Nas redes sociais, Lula compartilhou um vídeo em que sua presença é comemorada pelo público. Aos 80 anos, aparece pulando ao som de Lucro, da banda BaianaSystem.  A música é uma crítica às desigualdades sociais nos espaços urbanos. Na sequência, a banda puxou o coro “Sem anistia”.   A ministra da Cultura, Margareth Menezes, subiu ao trio do Baiana e cantou seus sucessos, além de fazer uma saudação ao petista, que acompanhava a apresentação do camarote do governo do estado, comandado por Jerônimo Rodrigues (PT).  Hoje (15), o presidente segue para o Rio de Janeiro (RJ), onde assiste ao primeiro dia de desfiles. A primeira a se apresentar é a Acadêmicos de Niterói, responsável pelo samba que homenageará o presidente.   Saiba mais no BdF 📲 https://bit.ly/4kG8MRK",FLAGGED,https://t.me/brasildefato/2399,,89,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D393B5E10>],FALSE,TRUE,TRUE,,,
canal:brasilparalelooficial,brasilparalelooficial,Brasil Paralelo,4037,1159948870,-1001159948870,2026-02-09T21:39:56Z,🚩🌎A esquerda está perdendo força na América do Sul?  Leia a matéria completa no link abaixo:  https://sitebp.la/4ko4D4G,FLAGGED,https://t.me/brasilparalelooficial/4037,,3129,4,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=45, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=30, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤\u200d🔥'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🎉'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3A524E50>],TRUE,FALSE,FALSE,,2026-02-09T21:42:47Z,
canal:brasilparalelooficial,brasilparalelooficial,Brasil Paralelo,4038,1159948870,-1001159948870,2026-02-09T22:35:06Z,🪖Quantas pessoas morreram na guerra da Ucrânia?  Leia a matéria completa no link abaixo:  https://sitebp.la/4twqQ4Y,FLAGGED,https://t.me/brasilparalelooficial/4038,,2540,1,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=36, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=9, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🏆'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x0000021D3A527610>],TRUE,FALSE,FALSE,,2026-02-09T22:36:51Z,
