post_description,post_validation_status,post_url,post_shares_count,post_time_raw,post_is_time_estimated,post_original_id,text_length,post_hashtags,post_likes_count,post_author_username,post_query,post_published_at,comments,
"Adolescente trans é o principal suspeito de ataque que deixou 10 mortos em uma escola no Canadá.
Segundo apuração do jornal canadense Juno News, Jesse Strang é o possível autor do crime. Familiares confirmaram sua identidade ao portal.",,https://www.facebook.com/brasilparalelo/posts/pfbid0Eh8VV5EKyW9Cup4nv2ihVNBgUfKUJae6zeNT1RNZD1byBPqoBoaAAXueNNhe6a1El,47,4d,False,2992c197c41d9cb7,184,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-12T19:35:36.667,"{{'user_name': 'Luccas Silva', 'comment_text': 'Será que ela vai pontuar que esse banco financiou Bolsonaro, Cláudio castro, entre outros ?'}}",
"Deputados apontam promoção de censura pelo governo em nova proposta sobre redes sociais.
A proposta do governo Lula terá a sua urgência votada hoje. O Presidente defende que a proposta é inspirada em boas práticas globais.",,https://www.facebook.com/brasilparalelo/posts/pfbid0whHjSNLc9oWEs4zNV1DBgDVjknjwrMvF3MKh7Kr1A8DZqLBQMtG2abL2i3nCQpuql,61,4d,False,c2c9fe0db14926b5,330,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-12T19:36:06.060,"{{'user_name': 'Mateus Pereira', 'comment_text': 'Acredito que isso seja motivo para que os brasileiros de bem façam uma manifestação em nível nacional contra essas instituições, com faixas em viadutos, janelas de apartamentos, casas, caminhões e em todos os lugares possíveis. Não podemos deixar esse caso envolvendo os ministros Toffoli e Alexandre de Moraes passar sem punição.'}, {'user_name': 'Vanderlei Jachine', 'comment_text': 'Mateus Pereira\nna democracia do pt isso é tentativa de golpe , pode pegar até 30 anos de prisão, melhor não.'}, {'user_name': 'Mateus Pereira', 'comment_text': 'Mateus Pereira\nna democracia do pt isso é tentativa de golpe , pode pegar até 30 anos de prisão, melhor não.'}}",
"Um escândalo sexual sem precedentes envolvendo alguns dos homens mais poderosos do mundo.
Comente “QUERO” para assistir à investigação da Brasil Paralelo sobre o caso Epstein.",,https://www.facebook.com/brasilparalelo/posts/pfbid027872aMwGLVVkT7w6Txdqy9Sc9AMHBNYvoRuoyGuwJV1qZifhHyaqbNeNARhx5t7kl,11,4d,False,4fdd86759fc83654,139,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-12T19:36:34.300,"{{'user_name': 'Gerson Gomes', 'comment_text': 'Uma fantasia de galinha pra ela seria bem original!'}}",
"Epstein zombou de vítima que disse ter sentido a “presença de Deus” durante abuso.
A fala foi feita em um e-mail que ele mesmo mandou para uma pessoa desconhecida.",,https://www.facebook.com/brasilparalelo/posts/pfbid02GkH2exkHPkd6tbad5ZZLmmDND76f2YhPizFBPJSmrGScuRrNJzvtJReGz6dZsrcvl,4,5d,False,875f870745975f44,607,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:37:04.003,"{{'user_name': 'Ricardo Melo', 'comment_text': 'CUIDADO A BP PARECE SÉRIA MAS NÃO É. É SÓ MAIS UMA FALCATRUA NACIONAL.'}}",
"Polícia desmonta rede satanista que promovia pedofilia e rituais ocultistas.
Investigação descobriu milhares de arquivos e ao menos 145 suspeitos ao redor do mundo.",,https://www.facebook.com/brasilparalelo/posts/pfbid0TEgqjFGtmqZ9dpZuKj4XwVMVLHDVSqm4t93pHMSPc499q94UAmrq83QkhpLZov4jl,7,3d,False,fe9eb74d30dc0ba9,133,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-13T19:37:33.526,"{{'user_name': 'Tiago Cecilio', 'comment_text': 'E já avisaram os Russos, nós não esquecemos.'}}",
"Morre o cientista que descobriu a antimatéria e foi conselheiro dos papas.
Zichichi aproximou a ciência da Igreja Católica e questionou teorias sobre mudanças climáticas e evolução.",,https://www.facebook.com/brasilparalelo/posts/pfbid0VhkdCjyewR2VdMBxZMPfLiYE5Y7cdP3T4TezXtAJ7ksAzkEi4VHBinWhCVko7bidl,8,5d,False,af76f63e894294b4,317,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:38:01.812,"{{'user_name': 'Alexandre Diniz', 'comment_text': 'E tem tonto que diz que é culpa do bloqueio americano.'}}",
"Mãe de Oruam posta vídeo chorando e pedindo para que filho se entregue à polícia: “já tem um tempo que meu filho não está vem”.
""Todos os dias eu luto, eu quero que meu filho se entregue"".",,,298,5d,False,5a56d35c9a807f9d,743,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:38:30.215,"{{'user_name': 'Gesiel Silva', 'comment_text': 'Só vai resolver esse problema quando tiver uma lei obrigando toda escola a ter um vigilante armado para garantir a segurança das crianças.'}}",
"Quem será o vice de Flávio Bolsonaro e de Lula?
Lula mira o Centrão, enquanto Flávio Bolsonaro busca nomes do agronegócio e do mercado para reduzir resistências.",,,6100,4d,False,ee377d0055a166fd,338,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-12T19:38:59.290,"{{'user_name': 'Edlanio Tributino', 'comment_text': 'Valeu ! Copolla , esperando ancioso e com satisfaçao. Só um catedrático do nivel para descrever toda leitura podre de um sistema corrupto.'}}",
"Um escândalo sexual sem precedentes envolvendo alguns dos homens mais poderosos do mundo.
Comente “QUERO” para assistir à investigação da Brasil Paralelo sobre o caso Epstein.",,,46,5d,False,eb975486c641499e,339,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:39:28.715,"{{'user_name': 'José Carlos Oneda', 'comment_text': 'A liquidação do banco MASTER deixou a extrema direita , direita e centrão , sem caixa para as eleições de 2026 .'}}",
"ARTIGO DE OPINIÃO - Professor Francisco Litvay 
A esquerda está perdendo força na América do Sul?
Uma leitura política e econômica sobre o que vem pela frente no continente.",,https://www.facebook.com/brasilparalelo/posts/pfbid02Hg1Szg5Q9tawDaSDeqHUH2AUJuTYDDgrUy6jszHntUsZHoFNWNnqbBuZh2ogJn1nl,65,5d,False,0234ec5fe5c51063,235,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:39:57.833,"{{'user_name': 'Umberto Uncini', 'comment_text': 'Quero só ver a passada de pano que a mídia irá dar.'}}",
"Lula diz que Trump não provocaria o Brasil se “ele soubesse o que é ter sangue de Lampião”.
A fala ocorreu durante um evento realizado hoje para anunciar investimento bilionário na produção de vacinas.",,https://www.facebook.com/brasilparalelo/posts/pfbid02yuHLcfzJmU8VigN9emkNAP8f4wP6sSxBTnd5YLNLp2axZR8eja4mdvSqzQpkE42cl,36,5d,False,cb81252bc608bf1b,222,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:40:56.001,"{{'user_name': 'Rosi C. Souza', 'comment_text': 'Os parlamentares não podem aceitar, eles são os responsáveis, são eles que votam em nosso nome! Então digam não ao Pl da censsura. Reaja'}}",
"Imediatamente do nada a PF começou a filmar e divulgar prisões e criminosos sem cobrir o rosto. Mudança drástica de quem defende criminosos e defende todo tipo de crime. Agora com as eleições chegando as coisas mudam pra alegarem que estão combatendo o crime, mas sabemos que o crime tá dentro dos 3 poderes",,,352,6d,False,5404bb521dce7d8d,175,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-10T19:41:24.637,"{{'user_name': 'Luiz Claudio Pavoni', 'comment_text': 'Nojento, final dos tempos, tem coisas muito piores a serem reveladas, aguardem!'}, {'user_name': 'Renato Marino', 'comment_text': 'Luiz Claudio Pavoni\nesse cara certeza era a encarnação de algum demônio.'}, {'user_name': 'Luiz Claudio Pavoni', 'comment_text': 'Luiz Claudio Pavoni\nesse cara certeza era a encarnação de algum demônio.'}}",
"Piloto é preso dentro de avião em Congonhas suspeito de chefiar rede de abuso sexual infantil.
Um piloto da Latam foi preso dentro da cabine de uma aeronave no Aeroporto de Congonhas, em São Paulo, suspeito de integrar uma rede organizada de abuso e exploração sexual de crianças e adolescentes há pelo menos oito anos. 
Segundo a polícia, ele levava menores a motéis com documentos falsos. 
Uma mulher de 55 anos também foi detida, acusada de aliciar as próprias netas em troca de dinheiro. 
A Latam informou que abriu apuração interna e afirmou colaborar com as investigações.",,https://www.facebook.com/brasilparalelo/posts/pfbid0L3qGzu6F2Yr28nMKMCUcUpjRWzUyvZvWthcVKNr5j542KqZ7afsXmtAQDZo31ECUl,8,5d,False,7fc263b30735c3d0,163,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:41:55.065,"{{'user_name': 'Ricardo Santos', 'comment_text': 'E esse cara ae ajudou alguem a 4 anos atras'}, {'user_name': 'Denis Mozer', 'comment_text': 'Ricardo Santos\nquem? o Lula?'}, {'user_name': 'Ricardo Santos', 'comment_text': 'Ricardo Santos\nquem? o Lula?'}}",
"Polícia Federal conseguiu hackear celular do dono do Banco Master e recuperar dados.
Defesa negou o acesso em dezembro, mas a polícia usou tecnologia para invadir o aparelho.",,https://www.facebook.com/brasilparalelo/posts/pfbid027RaUPZ4734PsrErGAr4b57NDEfc58v9KDZYoqifh6Ya76oNDFRm9yjHtELsaVtDXl,64,6d,False,8cee8095e212131a,164,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-10T19:42:24.905,"{{'user_name': 'Diego Guinancio', 'comment_text': 'Estamos vivendo um filme de terror!'}, {'user_name': 'Sandro Machado', 'comment_text': 'Diego Guinancio\nE as crianças e jovens mais ainda...'}, {'user_name': 'Diego Guinancio', 'comment_text': 'Diego Guinancio\nE as crianças e jovens mais ainda...'}}",
"Um escândalo sexual sem precedentes envolvendo alguns dos homens mais poderosos do mundo.
Comente “QUERO” para assistir à investigação da Brasil Paralelo sobre o caso Epstein.",,https://www.facebook.com/brasilparalelo/posts/pfbid0NkzArY9vx7QYx3K5w14wGqFXypwh4r5apPpb9JTm6azTa1Q2RTw9d9MV9GDn7WfTl,16,6d,False,d8bd6d4e02c6c453,181,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-10T19:43:10.029,"{{'user_name': 'Sérgio Alipio', 'comment_text': 'Antimatéria ? Descobriu Darkseid e Apokolips também ?'}}",
"Lula afirma não ter problema nenhum na relação entre Ricardo Lewandowski e o Banco Master
 O que é o caso Banco Master e quais fatos estão em discussão?
Comente “Master” para saber mais!
Na semana anterior, o ex-ministro da Justiça confirmou um contrato que rendeu R$6,5 milhões à sua empresa.
O presidente Luiz Inácio Lula da Silva declarou que não vê conflito de interesses no vínculo contratual entre o Banco Master e o escritório de advocacia ligado ao ministro da Justiça, Ricardo Lewandowski. A afirmação ocorre em meio ao avanço das investigações sobre o colapso da instituição financeira.
De acordo com o posicionamento oficial, Lula teria sido informado sobre a existência da consultoria no momento do convite para Lewandowski integrar o governo. O contrato estabelecia repasses mensais de R$ 250 mil e permaneceu vigente durante parte do mandato do ministro à frente da pasta da Justiça.
A defesa de Lewandowski sustenta que houve afastamento formal das atividades da banca antes da posse no ministério. Contudo, a gestão do escritório continuou sob responsabilidade de familiares do ministro. A Polícia Federal analisa se os serviços jurídicos contratados foram efetivamente prestados ou se os valores serviam a outras finalidades.
O governo mantém a tese de que a relação era estritamente profissional e comunicada de forma transparente. Recentemente, o Banco Master sofreu liquidação extrajudicial pelo Banco Central após a identificação de um rombo bilionário e suspeitas de fraudes contábeis",,,12,6d,False,af3423a04a62cf9d,188,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-10T19:43:16.641,"{{'user_name': 'Julinho do Aeroporto', 'comment_text': 'Se entrega e paga o que deve a sociedade se é que deve alguma coisa,e va viver sua vida com sua família,nada é melhor que liberdade!'}}",
"O que aconteceu no caso Banco Master?
Fraudes bilionárias, liquidação extrajudicial e articulações políticas que resultaram em uma das maiores intervenções da história do sistema financeiro brasileiro.
Este é o Raio X Banco Master.
A cada dia, novas informações vêm à tona.
De um resort de luxo associado ao nome de um ministro do Supremo,
a encontros fora da agenda oficial entre o presidente da República e o dono do banco.
Quem acompanha o caso já percebeu:
O que foi revelado até agora é apenas a ponta do iceberg.
O caso Banco Master revelou muito mais do que uma crise bancária.
Por trás das manchetes, surgem contratos, decisões institucionais, encontros fora da agenda e relações que ajudam a entender como o sistema realmente funciona.
No Raio-X Banco Master, reunimos informações, documentos e contexto para ir além do que foi fragmentado no noticiário diário.
 Exibição única: 23 de fevereiro, às 20h
 Comente MASTER para saber mais.",,https://www.facebook.com/brasilparalelo/posts/pfbid0j6ZiXZ3gGh6MZUirrU3zGKrZeF5q5Vv8c18kBckW2HaBVyxGdqrit24NKYyGXjSnl,2,6d,False,508e3e9ae13d2e68,161,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-10T19:43:52.155,"{{'user_name': 'Sol M Barboza', 'comment_text': 'De Flávio com certeza quem Bolsonaro indicar, o outro não me interessa!'}}",
"Lula confirma reunião extraoficial com Daniel Vorcaro no Palácio do Planalto.
Em entrevista ao portal UOL, o presidente Luiz Inácio Lula da Silva confirmou a realização de um encontro fora da agenda oficial em dezembro de 2024. A reunião ocorreu no Palácio do Planalto com o banqueiro Daniel Vorcaro, controlador do Banco Master, meses antes da liquidação extrajudicial da instituição pelo Banco Central.
O diálogo foi articulado pelo ex-ministro da Fazenda Guido Mantega. Participaram da conversa o ministro da Casa Civil, Rui Costa, e Gabriel Galípolo, que na época era o indicado para assumir a presidência do Banco Central. Registros de acesso obtidos via Lei de Acesso à Informação indicam que Vorcaro esteve no Planalto em pelo menos três ocasiões sem registro em agendas oficiais.
Segundo o relato presidencial, o banqueiro alegou sofrer perseguição e interesses em derrubá-lo. Lula afirmou ter respondido que não haveria posição política sobre o caso, mas sim uma investigação técnica conduzida pela autoridade monetária. Em 2025, o Banco Central determinou a intervenção e liquidação do Master após identificar irregularidades graves, incluindo fraudes bilionárias e operações de alto risco com fundos de pensão.
O governo sustenta que as investigações seguirão os ritos legais e que eventuais responsabilidades serão apuradas. O episódio levanta discussões sobre a independência institucional e os limites do acesso de agentes financeiros ao alto escalão do Poder Executivo.
 Essa é só a ponta do iceberg.
A Brasil Paralelo está investigando os documentos, os personagens e as conexões desse que já é considerado um dos maiores escândalos da corrupção brasileira.
E no dia 23 de fevereiro, faremos uma exibição única e gratuita do Raio-x do Banco Master, uma nova produção original BP.
 Comente “Master” para saber mais sobre!",,,1200,5d,False,11bee388b934948b,175,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-11T19:44:20.383,"{{'user_name': 'Cleo Rodríguez', 'comment_text': 'Existe um filme com esta história,eu pensava que era só ficção'}}",
Quando vi vcs mostrarem a foto do Bolsonaro e na entrevista não falarem nada deixando claro que o Bolsonaro não está envolvido nessas barbaridades e que eles achavam que Bolsonaro era um cara incorruptível... fico pensando se valeu eu ser membro vitalícii... estou muito chateada...,,https://www.facebook.com/brasilparalelo/posts/pfbid02dBeHcie5vCiLFzhgVUt4s2BRUg2rKn6bB6kZvVPDasRtmqhYWdaGrY35Xa6gZX19l,6,1w,False,e832b9653ce4dca9,173,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:45:11.544,"{{'user_name': 'Eliane Fernandes Rodacki', 'comment_text': 'Não tem mal que dure para sempre.'}}",
"O que um dos principais juristas do Brasil diz sobre o STF? A ""Suprema decisão de um homem só"".
Levantamento revela que quase 1,5 milhão de decisões da Corte foram tomadas por um ministro só nos últimos 15 anos.",,,166,1w,False,cf34f1c97b14ebd6,201,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:45:56.561,"{{'user_name': 'Adriano Santos', 'comment_text': 'Vai lá Cachaça, continue provocando! Vai dar ""serto"" sim!!!!'}}",
"Senador Carlos Viana anuncia cura de câncer.
Recuperação acontece após quase um ano de tratamento e cirurgia.",,,79,1w,False,c00968e35ab2538f,307,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:46:02.813,"{{'user_name': 'Jhonatan Simonelli', 'comment_text': 'Imediatamente do nada a PF começou a filmar e divulgar prisões e criminosos sem cobrir o rosto. Mudança drástica de quem defende criminosos e defende todo tipo de crime. Agora com as eleições chegando as coisas mudam pra alegarem que estão combatendo o crime, mas sabemos que o crime tá dentro dos 3 poderes'}}",
"Um dos maiores intelectuais de esquerda no mundo era amigo próximo de Epstein.
Noam Chomsky pode ter apresentado o milionário para Lula através de uma ligação.",,,445,1w,False,b95f1fa87724be8e,578,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:46:32.381,"{{'user_name': 'Neide Barbosa', 'comment_text': 'E vocês acham que a "" Latão "" Não sabiaa !? Hahahahah'}}",
"Brasileira que foi vítima de Epstein conta o que aconteceu.
Ela foi abusada desde os 14 anos de idade e levou cerca de 15 meninas para o milionário.",,https://www.facebook.com/brasilparalelo/posts/pfbid0jAH5YSi1qQda5sexnAwbPaJYUrhyJY1xkjEJin6U8GcfwpFyRnAZ6MpkEtJEnSESl,75,1w,False,356f3d2fc045c9f4,174,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:47:09.772,"{{'user_name': 'Moises Costa', 'comment_text': 'O Xandão vai lá e determina que é ilegal rackear o celular do cliente da mulher dele e ainda manda prender os PF por atentando ao sigilo telefónico do cliente da mulher dele'}}",
"STF manda prender cacique Sererê após tornozeleira eletrônica ficar sem sinal.
Defesa afirma que o índio reside em uma área com falhas frequentes de sinal de telefone e internet.",,,559,1w,False,6ecc53ba110b37f2,175,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:48:07.845,"{{'user_name': 'Marcos Mendes', 'comment_text': 'Será que ele morreu mesmo ou só colocaram um corpo no lugar do corpo dele para pensarmos que ele meu !????'}}",
"Trump apaga vídeo com Obama em corpo de macaco após críticas.
Publicação trazia denúncias sobre as eleições de 2020 e acabava com imagem racista.",,,31,1w,False,390dd92595a416f4,1506,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:48:36.762,"{{'user_name': 'Elemer Kroeger', 'comment_text': 'É muito melhor não escutar somente o que dizem, mas sim, principalmente observar àquilo que realmente fazem.'}, {'user_name': 'Jose Borges', 'comment_text': 'Elemer Kroeger\nroubar e mentir enganar é o que esse lazarento faz'}, {'user_name': 'Elemer Kroeger', 'comment_text': 'Elemer Kroeger\nroubar e mentir enganar é o que esse lazarento faz'}}",
"O que aconteceu em El Salvador poderia acontecer no Brasil?
Há poucos anos, esse pequeno país era considerado o mais perigoso da América Central. Hoje, figura entre os mais seguros do mundo.
Essa transformação é atribuída às políticas adotadas pelo presidente Nayib Bukele.
Críticos afirmam que, para alcançar esse resultado, Bukele concentrou poder demais em suas mãos, enfraquecendo a democracia no país.
Já seus defensores dizem que a vida em El Salvador melhorou de forma excepcional durante o seu governo.
Mas o que o próprio presidente diria sobre a possibilidade de aplicar esse modelo no Brasil?
Veja no vídeo abaixo.",,,75,20h,False,d687715d1e222a5f,944,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-15T23:50:01.367,"{{'user_name': 'Panta Leão Farias', 'comment_text': 'Que vergonha e ninguém tá preso quande apólice federal e a justiça em'}}",
"João de Deus é citado em e-mail com denúncia sinistra sobre Jeffrey Epstein.
Milionário teria rancho com escravas sexuais para alimentar comércio de bebês.",,,78,1w,False,22c4c94afa2f01a1,1836,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:51:01.746,"{{'user_name': 'Rui Fernandes', 'comment_text': 'Quando dois ladrões se juntam, o roubo fica melhor escondido.'}}",
"O direito de culto religioso é a garantia fundamental de que toda pessoa pode professar sua fé, realizar rituais e cerimônias, e proteger seus locais de culto, sem perseguição ou discriminação pelo Estado, que deve ser laico e imparcial. No Brasil, a Constituição Federal (Art. 5º, VI) assegura a liberdade de consciência e crença, o livre exercício dos cultos e a proteção aos locais sagrados, refletindo um Estado laico que não adota religião oficial, mas protege todas.",,,1300,1w,False,9e2d92e26fd39642,282,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:52:50.625,"{{'user_name': 'Maria Adelaide Negreiros', 'comment_text': 'Quando vi vcs mostrarem a foto do Bolsonaro e na entrevista não falarem nada deixando claro que o Bolsonaro não está envolvido nessas barbaridades e que eles achavam que Bolsonaro era um cara incorruptível... fico pensando se valeu eu ser membro vitalícii... estou muito chateada...'}}",
"Rapper Oruam ainda está foragido após desligar tornozeleira eletrônica.
A Justiça revogou a liberdade de Oruam após 66 falhas de sinal e desligamento de tornozeleira.",,https://www.facebook.com/brasilparalelo/posts/pfbid026mMXqrY5wo6ar2B2BLAfR3DYRBV4vWbpeSnvVczAanTxepAGMhPQfM9FTYgFNXxsl,18,1w,False,8a1acf2b088c3414,211,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:53:21.813,"{{'user_name': 'Leandro Mozo', 'comment_text': '""O que UM dos principais juristas...""'}}",
"Lula afirma não ter problema nenhum na relação entre Ricardo Lewandowski
""Não, deixa, deixa falar uma coisa, Daniela, uma coisa muito clara. O Lewandowski é um dos maiores juristas que esse país já produziu e todo e qualquer bom jurista é contratado por qualquer empresa que esteja com qualquer dificuldade.""",,https://www.facebook.com/brasilparalelo/posts/pfbid029hcWCaXdSArVV9bJ7oX2CmJg1cAGRnGompnBptDsyzGn44yLMc8i2583V3RmMeGJl,42,1w,False,c8a4e86b5687acb8,109,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:53:51.416,"{{'user_name': 'Helena Dias', 'comment_text': 'Aleluia'}}",
"Gostaria de fazer uma crítica sobre o programa INVESTIGAÇÃO PARALELA.
Um time de profissionais valorosos. Sem dúvida.
Os programas de investigação são brilhantes...
O que não entendo, e acho uma contradição visceral, grave, como péssimo exemplo, os apresentadores em estúdio comentando a série, querem mostrar naturalidade fumando, bebendo wiski e cerveja, ao mesmo tempo, em que comentam numa sala...
Acho que vcs deveriam rever isto para que não influam o vício na percepção de jovens e até mais velhos.
Pensem nisso...
Dorvalino Furtado Filho
Médico veterinário",,https://www.facebook.com/brasilparalelo/posts/pfbid02PoAFJz7b3o7YhKqtpxjWDK2W3t44HbyiTVk2YG4H6zPNhB9m6vchdc2SqPwMCn7El,111,1w,False,99ff8674ba5d2413,159,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:54:21.232,"{{'user_name': 'Rafael Delsin', 'comment_text': 'Alguém disse Trump?'}}",
"O Caso Jeffrey Epstein:
O que se sussurra quando as câmeras desligam.
Fora do Brasil, o caso Epstein não é tratado como um escândalo.
É tratado como uma falha estrutural do poder ocidental.
Nos EUA e na Europa, a pergunta central não é mais “o que aconteceu?”
É outra, bem mais incômoda:
quem foi protegido e por quê?
Epstein não era apenas um predador.
Ele era um operador.
Tinha acesso a gente que não aparece em listas comuns:
chefes de Estado, bilionários estratégicos, cientistas de projetos sensíveis,
figuras ligadas à defesa, tecnologia e finanças globais.
Não é exagero:
os voos, as propriedades e os encontros não tinham perfil de prazer,
tinham perfil de alavanca.
É por isso que, fora do Brasil, circula uma tese recorrente:
Epstein funcionava como um hub de comprometimento
um ponto onde poderosos eram expostos, registrados e, depois, silenciados.
Nada disso exige “teoria”.
Exige apenas observar o padrão:
• Acordos judiciais absurdamente brandos
• Promotores afastados após decisões-chave
• Mídia seletiva no tratamento dos nomes
• Listas divulgadas sem consequências reais
• Testemunhas desacreditadas sistematicamente
E então… a morte.
Lá fora, quase ninguém discute se foi suicídio.
A discussão é outra:
quem ganhou com o silêncio definitivo?
Porque, após a morte de Epstein, algo curioso aconteceu:
o sistema respirou aliviado.
Nenhuma grande estrutura caiu.
Nenhum eixo de poder foi abalado.
A indignação foi absorvida.
O caso esfriou.
E isso diz muito.
O que torna o caso Epstein verdadeiramente tenebroso
não são os crimes embora sejam monstruosos.
É a constatação de que o sistema foi mais eficiente em se proteger
do que em proteger vítimas.
Epstein virou o corpo.
Mas o método continua vivo.
E talvez essa seja a verdade mais desconfortável:
o mundo não foi chocado pelo que ele fez.
Foi apenas lembrado
de como o poder realmente funciona
quando ninguém está olhando.
By Dávila.",,https://www.facebook.com/brasilparalelo/posts/pfbid02XstYsboBmh3Tn836L9HXJ7CZGArwFwaezmV4R66KeFFrQ9jCuQRtXFgxGunySa4Wl,13,1w,False,14663e3126ac6860,148,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:54:51.362,"{{'user_name': 'Marcelo Theós', 'comment_text': 'Essa moça não é só vítima não, viu.... ela tem que arcar com a consequência de seus atos.'}, {'user_name': 'Thaís Silva', 'comment_text': 'Marcelo Theós\nela levou outras , mas nenhuma foi obrigada! Descansa militante , nenhuma vítima precisa de mais julgamentos'}, {'user_name': 'Marcelo Theós', 'comment_text': 'Marcelo Theós\nela levou outras , mas nenhuma foi obrigada! Descansa militante , nenhuma vítima precisa de mais julgamentos'}}",
"Jay Z é citado em documentos de Epstein e Nicki Minaj fala em “sacrifício de crianças”.
Cantora divulgou imagens do rapper com menores de idade e falou sobre possível escândalo na Billboard.",,https://www.facebook.com/brasilparalelo/posts/pfbid02tGrTQu5wsUdofAZsm8241d1fkaspDRPhY71Fr8K8fj54Gzbdk9k1b1LKL5Shn2ncl,17,1w,False,bb031c7211687188,178,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:56:04.952,"{{'user_name': 'Adriano Deodato', 'comment_text': 'Só quem pode ficar com tornozeleira desligada é o Oruam kkkkk'}}",
"Que vergonha, esse povo trabalha de terça a quinta feira, tem quase 60 dias de férias e boa remuneração, num país onde os poucos que estão empregados, ganham salário de fome, pagamos os maiores impostos do mundo, pra sustentar quem não faz nada pelo povo, apenas em prol deles.",,https://www.facebook.com/brasilparalelo/posts/pfbid02BcF2yt5Ksb4fbyn5DyZ2iPfEpb3ikvE1GossyZv1j8F3mo9ZfD9fKcpiFGQjUtmul,5,1w,False,88b9f5444ed28f9a,145,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:56:28.404,"{{'user_name': 'Zé Mairo De Castro', 'comment_text': 'Kkkk a intenção era essa mesmo kkk só pra provocar e depois apagar.'}}",
"De ""traficante"" a ""você é ótimo"": O encontro entre Trump e Gustavo Petro.
Presidente colombiano entregou uma lista com os nomes dos principais “chefões do tráfico”.",,,146,1w,False,e509e64bf4510624,625,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:57:00.142,"{{'user_name': 'Junior Luz', 'comment_text': 'Não, Bostil ja era, não há mais a quem recorrer.'}}",
"Anjo com o rosto de Giorgia Meloni gera polêmica em um das Igrejas mais antigas de Roma.
O que era uma restauração virou alvoroço quando fiéis identificaram a primeira-ministra italiana no altar.",,https://www.facebook.com/brasilparalelo/posts/pfbid0o2VASXBKn1S7tDkLQZqChfH6kL3NfJKeAnoGtwKxN5T2fdL25dqcDZbqekbpm225l,55,1w,False,a021a27affd163a1,155,{},0,Brasil Paralelo,profile: Brasil Paralelo,2026-02-09T19:57:31.691,"{{'user_name': 'Eduardo Gatti', 'comment_text': 'E não é que o Olavo falava sobre isso na época que caiu a casa do João de beu?'}, {'user_name': 'Andréa Castro da Silva', 'comment_text': 'Eduardo Gatti\nOlavo sempre teve razão'}, {'user_name': 'Eduardo Gatti', 'comment_text': 'Eduardo Gatti\nOlavo sempre teve razão'}}",
