query,channel_username,channel_title,message_id,chat_id,user_id,date,text,validation_status,post_link,caption,views,forwards,reactions,reply_to_message,forward_from,entities,photo,video,document,post_author,edit_date,media_group_id
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8004,1165008179,-1001165008179,2026-02-05T19:00:10Z,"**OAB-RS cita o caso Master e cobra reação contra excessos do STF em carta aberta**  Documento foi divulgado nesta quarta-feira, 4, depois de discussão com a sociedade civil sobre ilegalidades da Corte  🔗 https://revistaoeste.com/politica/oab-rs-cita-o-caso-master-e-cobra-reacao-contra-excessos-do-stf-em-carta-aberta/",FLAGGED,https://t.me/revistaoesteoficial/8004,,4028,5,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=110, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=32, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=14, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥴'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96E9D50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96EA650>]",TRUE,FALSE,FALSE,,2026-02-05T19:00:49Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8005,1165008179,-1001165008179,2026-02-05T20:00:10Z,"**Tabata Amaral é condenada a indenizar Ricardo Nunes**  Durante as eleições municipais de São Paulo, em 2024, a deputada federal acusou o prefeito de 'roubar e não fazer nada'  🔗 https://revistaoeste.com/politica/tabata-amaral-e-condenada-a-indenizar-ricardo-nunes/",FLAGGED,https://t.me/revistaoesteoficial/8005,,3568,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=170, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=54, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🆒'), count=4, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9840550>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9843190>]",TRUE,FALSE,FALSE,,2026-02-05T20:01:46Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8006,1165008179,-1001165008179,2026-02-05T22:00:17Z,"**PGR apoia manutenção de Silvinei na Papudinha e doutorado via EAD**  Ex-diretor da Polícia Rodoviária Federal foi condenado pela 1ª Turma do STF a 24 anos e 6 meses de prisão, por suposta tentativa de golpe  🔗 https://revistaoeste.com/no-ponto/pgr-deve-apoiar-silvinei-vasques-na-papudinha-e-doutorado-por-ead/",FLAGGED,https://t.me/revistaoesteoficial/8006,,3398,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=124, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=26, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=9, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9842E90>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9843890>]",TRUE,FALSE,FALSE,,2026-02-05T22:01:40Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8007,1165008179,-1001165008179,2026-02-05T23:00:10Z,"**'No Brasil não existe lei nem justiça', diz irmão de Lewandowski**  O comentário faz referência ao caso do Banco Master e direciona críticas aos ministros dos tribunais superiores  🔗 https://revistaoeste.com/politica/no-brasil-nao-existe-lei-nem-justica-diz-irmao-de-lewandowski/",FLAGGED,https://t.me/revistaoesteoficial/8007,,3937,11,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=129, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=31, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=8, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97F9B90>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97F9ED0>]",TRUE,FALSE,FALSE,,2026-02-05T23:01:09Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8008,1165008179,-1001165008179,2026-02-06T00:00:10Z,"**CPI do Crime Organizado define data para oivitiva de Castro**  Além do governador do Rio de Janeiro, o secretário de Segurança Pública, Victor dos Santos, deve participar  🔗 https://revistaoeste.com/politica/cpi-do-crime-organizado-define-data-para-oivitiva-de-castro/",FLAGGED,https://t.me/revistaoesteoficial/8008,,3915,5,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=70, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=32, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE97FA050>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE97FB290>]",TRUE,FALSE,FALSE,,2026-02-06T00:08:58Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8009,1165008179,-1001165008179,2026-02-06T12:00:11Z,"**Com dinheiro público, Acadêmicos do Tatuapé homenageia MST em desfile**  Conforme a escola de samba, intenção é ressaltar que o grupo atua em diferentes frentes, além das invasões a terrenos  🔗 https://revistaoeste.com/politica/com-dinheiro-publico-academicos-do-tatuape-homenageia-mst-em-desfile/",FLAGGED,https://t.me/revistaoesteoficial/8009,,3654,10,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=165, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=44, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=22, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🎃'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💘'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9783F50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9783A90>]",TRUE,FALSE,FALSE,,2026-02-06T12:03:16Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8010,1165008179,-1001165008179,2026-02-06T13:00:10Z,"**Ministros do STF mantêm participação em 11 empresas privadas**  Magistrados possuem vínculos societários nos setores de agronegócio, educação e gestão imobiliária  🔗 https://revistaoeste.com/politica/ministros-do-stf-mantem-participacao-em-11-empresas-privadas/",FLAGGED,https://t.me/revistaoesteoficial/8010,,3803,17,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=159, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👎'), count=15, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9780E50>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9782650>]",TRUE,FALSE,FALSE,,2026-02-06T13:00:45Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8011,1165008179,-1001165008179,2026-02-06T14:00:13Z,"**Rússia promete apoio ao Brasil para vaga no Conselho de Segurança da ONU**  É a terceira vez desde 2022 que Moscou manifesta o suporte, mas não existem medidas práticas para viabilizar a proposta  🔗 https://revistaoeste.com/mundo/russia-promete-apoio-ao-brasil-para-vaga-no-conselho-de-seguranca-da-onu/",FLAGGED,https://t.me/revistaoesteoficial/8011,,4240,9,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=137, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=35, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=17, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=6, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😈'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9807F10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9807210>]",TRUE,FALSE,FALSE,,2026-02-06T14:01:09Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8012,1165008179,-1001165008179,2026-02-06T17:00:13Z,"**Condições de saúde de Bolsonaro podem levar a morte súbita, diz PF**  Laudo menciona histórico de quedas, possível deficiência de vitaminas e riscos associados ao uso de múltiplos medicamentos  🔗 https://revistaoeste.com/politica/condicoes-de-saude-de-bolsonaro-podem-levar-a-morte-subita-diz-pf/",FLAGGED,https://t.me/revistaoesteoficial/8012,,7827,38,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😭'), count=123, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😱'), count=31, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=28, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=25, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=11, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😨'), count=5, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🕊'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9805E10>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9806590>]",TRUE,FALSE,FALSE,,2026-02-06T17:00:57Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8013,1165008179,-1001165008179,2026-02-06T18:00:09Z,"**Haddad é cobrado sobre alertas do BC antes da quebra do Banco Master**  Para a deputada Adriana Ventura, 'quando um banco quebra e leva junto recursos de fundos públicos, não é problema só de mercado'  🔗 https://revistaoeste.com/politica/haddad-e-cobrado-sobre-alertas-do-bc-antes-da-quebra-do-banco-master/",FLAGGED,https://t.me/revistaoesteoficial/8013,,8203,13,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=85, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤮'), count=38, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👀'), count=20, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=14, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤣'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥴'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE96A1750>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE96A0A90>]",TRUE,FALSE,FALSE,,2026-02-06T18:00:51Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8014,1165008179,-1001165008179,2026-02-06T19:00:09Z,"**Bolsonaro tem sete doenças crônicas, diz laudo da PF**  Apesar do quadro de saúde, a equipe médica da Polícia Federal concluiu que o ex-presidente não necessita, por ora, de internação hospitalar  🔗 https://revistaoeste.com/politica/bolsonaro-tem-sete-doencas-cronicas-diz-laudo-da-pf/",FLAGGED,https://t.me/revistaoesteoficial/8014,,8578,31,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=155, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤬'), count=48, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🙏'), count=17, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=3, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='👻'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9810BD0>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9813F50>]",TRUE,FALSE,FALSE,,2026-02-06T19:01:03Z,
canal:revistaoesteoficial,revistaoesteoficial,Revista Oeste,8015,1165008179,-1001165008179,2026-02-06T22:00:14Z,**O incômodo com Fachin entre ministros favoráveis ao Código de Conduta**  Mesmo a ala favorável ao Código de Conduta está insatisfeita com postura do presidente  🔗 https://revistaoeste.com/no-ponto/ministros-do-stf-manifestam-incomodo-com-fachin/,FLAGGED,https://t.me/revistaoesteoficial/8015,,8559,20,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🔥'), count=94, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤡'), count=49, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=29, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🖕'), count=7, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤔'), count=1, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='🤓'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,"[<telethon.tl.types.MessageEntityBold object at 0x000001DAE9810490>, <telethon.tl.types.MessageEntityUrl object at 0x000001DAE9812C10>]",TRUE,FALSE,FALSE,,2026-02-06T22:02:14Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2148,1433610808,-1001433610808,2026-02-02T10:27:38Z,Bombeiros resgatam menina de 7 anos de desabamento no Maracanã; mãe não resistiu  👉 Leia aqui: https://glo.bo/5h17mrt,FLAGGED,https://t.me/oglobojornal/2148,,902,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😢'), count=4, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=3, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9895090>],TRUE,FALSE,FALSE,,2026-02-05T02:46:33Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2149,1433610808,-1001433610808,2026-02-02T10:28:56Z,"Governo Lula corre para aprovar apostas eleitorais no 1º semestre, mas esbarra em travas no Congresso  👉 Leia aqui: https://glo.bo/h3lfs3c",FLAGGED,https://t.me/oglobojornal/2149,,899,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9895590>],TRUE,FALSE,FALSE,,2026-02-05T03:03:30Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2150,1433610808,-1001433610808,2026-02-02T10:29:26Z,Trump ameaça processar apresentador do Grammy após piada sobre Epstein durante cerimônia  👉 Leia aqui: https://glo.bo/rrwidbc,FLAGGED,https://t.me/oglobojornal/2150,,894,3,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👍'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9781810>],TRUE,FALSE,FALSE,,2026-02-05T02:34:37Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2151,1433610808,-1001433610808,2026-02-02T10:29:47Z,Calor intenso e risco de temporais marcam a semana no Rio; capital entrou em estágio 2 neste domingo  👉 Leia aqui: https://glo.bo/b0jhdmu,FLAGGED,https://t.me/oglobojornal/2151,,926,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9782110>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2152,1433610808,-1001433610808,2026-02-02T10:31:22Z,"Conheça o Moltbook, rede social só para agentes de IA, vetada para humanos e que preocupa especialistas  👉 Leia aqui: https://glo.bo/cqdxvff",FLAGGED,https://t.me/oglobojornal/2152,,1215,5,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9783950>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2155,1433610808,-1001433610808,2026-02-04T10:16:31Z,"Software vai ajudar PF a acessar dados de celular do dono do Master, cheio de contatos em Brasília  👉 Leia aqui: https://glo.bo/jkzhdwf",FLAGGED,https://t.me/oglobojornal/2155,,857,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🥱'), count=4, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE95DBCD0>],TRUE,FALSE,FALSE,,2026-02-04T14:43:02Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2156,1433610808,-1001433610808,2026-02-04T10:17:07Z,Imóveis de Ronaldinho Gaúcho foram usados em captação de R$ 330 milhões do Master sem aval do jogador  👉 Leia aqui: https://glo.bo/qh9rtjv,FLAGGED,https://t.me/oglobojornal/2156,,879,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='🥰'), count=6, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE95DBE50>],TRUE,FALSE,FALSE,,2026-02-05T00:12:49Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2157,1433610808,-1001433610808,2026-02-04T10:17:36Z,"Empresários e políticos negaram ser próximos de Epstein, mas novas provas mostram o contrário. Veja quem são  👉 Leia aqui: https://glo.bo/vgy283d",FLAGGED,https://t.me/oglobojornal/2157,,803,2,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE95DBED0>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2158,1433610808,-1001433610808,2026-02-04T10:17:54Z,"Assim se faz o café da manhã ideal, segundo Harvard  👉 Leia aqui: https://glo.bo/ore10cr",FLAGGED,https://t.me/oglobojornal/2158,,952,3,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE95DB110>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2159,1433610808,-1001433610808,2026-02-04T10:18:15Z,"Luxo, exclusividade e discrição: conheça hotel cinco estrelas onde Lewis Hamilton e Kim Kardashian se encontraram  👉 Leia aqui: https://glo.bo/iex1z55",FLAGGED,https://t.me/oglobojornal/2159,,1064,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='💩'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE96011D0>],TRUE,FALSE,FALSE,,2026-02-04T13:46:43Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2162,1433610808,-1001433610808,2026-02-05T11:26:39Z,Operação do Master com terrenos de Ronaldinho Gaúcho revela uso de CRIs em outra frente de suspeitas de fraude  👉  Leia aqui: https://glo.bo/7ga48uv,FLAGGED,https://t.me/oglobojornal/2162,,695,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9602890>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2163,1433610808,-1001433610808,2026-02-05T11:27:02Z,"Flávio e Michelle, em ofensiva no PL, interferem em candidaturas ao governo e Senado nos estados  👉 Leia aqui: https://glo.bo/0nritvg",FLAGGED,https://t.me/oglobojornal/2163,,704,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9602610>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2164,1433610808,-1001433610808,2026-02-05T11:27:34Z,Fachin cancela almoço com ministros do STF em meio a recados de Moraes sobre Código de Ética  👉  Leia aqui: https://glo.bo/uzmi8ie,FLAGGED,https://t.me/oglobojornal/2164,,643,2,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE96A3190>],TRUE,FALSE,FALSE,,2026-02-05T12:59:45Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2165,1433610808,-1001433610808,2026-02-05T11:28:13Z,"PT tenta atrair MDB com vaga de vice de Lula, mas Alckmin e palanques nos estados são entraves  👉 Leia aqui: https://glo.bo/hi3jttx",FLAGGED,https://t.me/oglobojornal/2165,,654,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE96A2C50>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2166,1433610808,-1001433610808,2026-02-05T11:28:37Z,"Guilherme Arantes reflete sobre tempos modernos, pausa na carreira e disco novo: 'A gente não é obrigado a ser contemporâneo'   👉 http://glo.bo/45PhR4A",FLAGGED,https://t.me/oglobojornal/2166,,971,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE97F3A90>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2167,1433610808,-1001433610808,2026-02-05T11:28:55Z,Patrono do Salgueiro: Bicheiro Adilsinho é alvo de operação por suspeita de ser mandante de morte ligada à máfia do cigarro  👉 Leia aqui: https://glo.bo/pfjx2cj,FLAGGED,https://t.me/oglobojornal/2167,,818,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE9651E50>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2168,1433610808,-1001433610808,2026-02-06T10:20:06Z,De auxílio-peru a auxílio-Iphone: veja os tipos de 'penduricalhos' suspensos por Flávio Dino  👉 Leia aqui: http://glo.bo/czka4n5,FLAGGED,https://t.me/oglobojornal/2168,,722,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='👏'), count=12, chosen_order=None), ReactionCount(reaction=ReactionEmoji(emoticon='❤'), count=2, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE95CE7D0>],TRUE,FALSE,FALSE,,2026-02-06T11:27:39Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2169,1433610808,-1001433610808,2026-02-06T10:20:27Z,"Chuvas atingem Sudeste e Centro-Oeste nesta sexta-feira, e calor intenso persiste no Sul antes de chegada de frente fria  👉 Leia aqui: https://glo.bo/v0p2woa",FLAGGED,https://t.me/oglobojornal/2169,,822,0,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE962D910>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2170,1433610808,-1001433610808,2026-02-06T10:22:01Z,"Como clientes do Will Bank, ligado ao Banco Master, viraram devedores do BRB? Veja o que devem fazer agora  👉 Leia aqui: https://glo.bo/k51jdbd",FLAGGED,https://t.me/oglobojornal/2170,,870,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE962F410>],TRUE,FALSE,FALSE,,,
canal:oglobojornal,oglobojornal,Jornal O Globo,2172,1433610808,-1001433610808,2026-02-06T10:23:19Z,"Inspirada em 'Star Wars', China revela projeto de aeronave militar de proporções colossais; conheça detalhes  👉 Leia aqui: https://glo.bo/20lagl3",FLAGGED,https://t.me/oglobojornal/2172,,1004,0,"MessageReactions(results=[ReactionCount(reaction=ReactionEmoji(emoticon='😁'), count=1, chosen_order=None)], min=False, can_see_list=False, reactions_as_tags=False, recent_reactions=[], top_reactors=[])",,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE962C790>],TRUE,FALSE,FALSE,,2026-02-06T11:59:43Z,
canal:oglobojornal,oglobojornal,Jornal O Globo,2173,1433610808,-1001433610808,2026-02-06T10:23:38Z,"Pequenas mudanças, grandes efeitos: Conheça dieta 'simples' que promete cortar calorias sem diminuir tamanho das refeições  👉 Leia aqui: https://glo.bo/ifc8ilb",FLAGGED,https://t.me/oglobojornal/2173,,1095,1,,,,[<telethon.tl.types.MessageEntityUrl object at 0x000001DAE962D810>],TRUE,FALSE,FALSE,,,
